empresa,uds_id,hsstart,hsstop,datai,dataf,sentido,linha,carro,qtpsg,valor_jornada,nao_sei
2,6220701,13:20:18,13:59:53,01/01/2024,01/01/2024,1,6202,15252,1,4,
2,6220701,13:20:18,13:59:53,01/01/2024,01/01/2024,1,6202,15252,2,0,
2,6220701,14:00:15,14:46:06,01/01/2024,01/01/2024,0,6202,15252,2,8,5.0
2,6220701,14:00:15,14:46:06,01/01/2024,01/01/2024,0,6202,15252,1,0,
2,6220701,14:00:15,14:46:06,01/01/2024,01/01/2024,0,6202,15252,1,4,
2,6220701,14:00:15,14:46:06,01/01/2024,01/01/2024,0,6202,15252,1,4,
2,6220701,14:00:15,14:46:06,01/01/2024,01/01/2024,0,6202,15252,1,0,
2,6220701,14:00:15,14:46:06,01/01/2024,01/01/2024,0,6202,15252,1,0,
2,6220701,15:00:05,15:46:12,01/01/2024,01/01/2024,1,6202,15252,1,0,
2,6220701,15:00:05,15:46:12,01/01/2024,01/01/2024,1,6202,15252,3,0,
2,6220701,15:00:05,15:46:12,01/01/2024,01/01/2024,1,6202,15252,9,38,25.0
2,6220701,15:00:05,15:46:12,01/01/2024,01/01/2024,1,6202,15252,1,0,
2,6220701,16:00:05,16:47:11,01/01/2024,01/01/2024,0,6202,15252,1,4,
2,6220701,16:00:05,16:47:11,01/01/2024,01/01/2024,0,6202,15252,3,12,75.0
2,6220701,16:00:05,16:47:11,01/01/2024,01/01/2024,0,6202,15252,1,0,
2,6220701,16:00:05,16:47:11,01/01/2024,01/01/2024,0,6202,15252,2,8,
2,6220701,16:00:05,16:47:11,01/01/2024,01/01/2024,0,6202,15252,1,0,
2,6220701,17:00:05,17:48:12,01/01/2024,01/01/2024,1,6202,15252,4,17,
2,6220701,17:00:05,17:48:12,01/01/2024,01/01/2024,1,6202,15252,4,16,
2,6220701,17:00:05,17:48:12,01/01/2024,01/01/2024,1,6202,15252,2,0,
2,6220701,17:00:05,17:48:12,01/01/2024,01/01/2024,1,6202,15252,1,0,
2,6220701,18:00:04,18:48:01,01/01/2024,01/01/2024,0,6202,15252,2,8,
2,6220701,18:00:04,18:48:01,01/01/2024,01/01/2024,0,6202,15252,1,0,
2,6220701,18:00:04,18:48:01,01/01/2024,01/01/2024,0,6202,15252,1,0,
2,6220701,18:00:04,18:48:01,01/01/2024,01/01/2024,0,6202,15252,2,8,
2,6220701,19:00:08,19:44:45,01/01/2024,01/01/2024,1,6202,15252,2,8,
2,6220701,19:00:08,19:44:45,01/01/2024,01/01/2024,1,6202,15252,2,8,5.0
2,6220701,19:00:08,19:44:45,01/01/2024,01/01/2024,1,6202,15252,1,0,
2,6220701,19:00:08,19:44:45,01/01/2024,01/01/2024,1,6202,15252,1,0,
2,6220701,19:00:08,19:44:45,01/01/2024,01/01/2024,1,6202,15252,1,0,
2,6220701,19:50:08,20:38:20,01/01/2024,01/01/2024,0,6202,15252,1,0,
2,6220701,20:40:08,21:19:31,01/01/2024,01/01/2024,1,6202,15252,1,4,25.0
2,6220701,21:30:04,22:18:16,01/01/2024,01/01/2024,0,6202,15252,1,4,25.0
2,6220701,21:30:04,22:18:16,01/01/2024,01/01/2024,0,6202,15252,1,0,
2,6219278,05:09:19,05:12:53,01/01/2024,01/01/2024,0,4603,16255,1,4,25.0
2,6219278,05:09:19,05:12:53,01/01/2024,01/01/2024,0,4603,16255,1,4,
2,6219278,05:13:04,06:05:19,01/01/2024,01/01/2024,0,4603,16255,4,17,
2,6219278,05:13:04,06:05:19,01/01/2024,01/01/2024,0,4603,16255,1,4,
2,6219278,05:13:04,06:05:19,01/01/2024,01/01/2024,0,4603,16255,1,4,
2,6219278,05:13:04,06:05:19,01/01/2024,01/01/2024,0,4603,16255,1,0,
2,6220945,05:13:36,05:57:34,01/01/2024,01/01/2024,1,4603,16255,2,8,5.0
2,6220945,05:13:36,05:57:34,01/01/2024,01/01/2024,1,4603,16255,3,12,
2,6220945,06:01:15,06:47:33,01/01/2024,01/01/2024,0,4603,16255,3,12,
2,6220945,06:01:15,06:47:33,01/01/2024,01/01/2024,0,4603,16255,2,0,
2,6220945,06:01:15,06:47:33,01/01/2024,01/01/2024,0,4603,16255,15,60,
2,6220945,06:01:15,06:47:33,01/01/2024,01/01/2024,0,4603,16255,4,17,
2,6219278,06:05:24,06:46:45,01/01/2024,01/01/2024,1,4603,16255,4,16,
2,6219278,06:05:24,06:46:45,01/01/2024,01/01/2024,1,4603,16255,5,21,25.0
2,6219278,06:05:24,06:46:45,01/01/2024,01/01/2024,1,4603,16255,1,0,
2,6220945,07:00:18,07:53:59,01/01/2024,01/01/2024,1,4603,16255,7,28,
2,6220945,07:00:18,07:53:59,01/01/2024,01/01/2024,1,4603,16255,4,17,
2,6220945,07:00:18,07:53:59,01/01/2024,01/01/2024,1,4603,16255,3,12,
2,6220945,07:00:18,07:53:59,01/01/2024,01/01/2024,1,4603,16255,2,0,
2,6220945,07:00:18,07:53:59,01/01/2024,01/01/2024,1,4603,16255,1,0,
2,6220945,08:00:32,08:57:46,01/01/2024,01/01/2024,0,4603,16255,2,8,
2,6220945,08:00:32,08:57:46,01/01/2024,01/01/2024,0,4603,16255,3,12,
2,6220945,08:00:32,08:57:46,01/01/2024,01/01/2024,0,4603,16255,2,0,
2,6220945,08:00:32,08:57:46,01/01/2024,01/01/2024,0,4603,16255,3,12,75.0
2,6220945,08:00:32,08:57:46,01/01/2024,01/01/2024,0,4603,16255,1,0,
2,6220945,09:01:20,09:49:50,01/01/2024,01/01/2024,1,4603,16255,2,0,
2,6220945,09:01:20,09:49:50,01/01/2024,01/01/2024,1,4603,16255,1,0,
2,6220945,09:01:20,09:49:50,01/01/2024,01/01/2024,1,4603,16255,1,4,
2,6220945,09:01:20,09:49:50,01/01/2024,01/01/2024,1,4603,16255,2,8,5.0
2,6220945,09:01:20,09:49:50,01/01/2024,01/01/2024,1,4603,16255,1,0,
2,6220945,10:00:13,10:49:03,01/01/2024,01/01/2024,0,4603,16255,2,8,5.0
2,6220945,10:00:13,10:49:03,01/01/2024,01/01/2024,0,4603,16255,3,0,
2,6220945,10:00:13,10:49:03,01/01/2024,01/01/2024,0,4603,16255,1,4,
2,6220945,11:00:27,11:50:58,01/01/2024,01/01/2024,1,4603,16255,1,4,25.0
2,6220945,11:00:27,11:50:58,01/01/2024,01/01/2024,1,4603,16255,2,8,
2,6220945,11:00:27,11:50:58,01/01/2024,01/01/2024,1,4603,16255,3,0,
2,6220945,11:59:38,12:48:16,01/01/2024,01/01/2024,0,4603,16255,3,12,75.0
2,6220945,11:59:38,12:48:16,01/01/2024,01/01/2024,0,4603,16255,1,0,
2,6220945,11:59:38,12:48:16,01/01/2024,01/01/2024,0,4603,16255,3,12,
2,6220945,13:00:10,13:25:33,01/01/2024,01/01/2024,1,4603,16255,1,0,
2,6220945,13:00:10,13:25:33,01/01/2024,01/01/2024,1,4603,16255,1,4,
2,6220945,13:00:10,13:25:33,01/01/2024,01/01/2024,1,4603,16255,1,4,
2,6220978,13:29:09,13:55:41,01/01/2024,01/01/2024,1,4603,16255,1,4,
2,6220978,13:58:16,14:45:49,01/01/2024,01/01/2024,0,4603,16255,4,16,
2,6220978,13:58:16,14:45:49,01/01/2024,01/01/2024,0,4603,16255,3,0,
2,6220978,13:58:16,14:45:49,01/01/2024,01/01/2024,0,4603,16255,1,4,25.0
2,6220978,14:58:12,15:52:06,01/01/2024,01/01/2024,1,4603,16255,2,8,
2,6220978,14:58:12,15:52:06,01/01/2024,01/01/2024,1,4603,16255,2,0,
2,6220978,14:58:12,15:52:06,01/01/2024,01/01/2024,1,4603,16255,1,4,25.0
2,6220978,14:58:12,15:52:06,01/01/2024,01/01/2024,1,4603,16255,2,0,
2,6220978,14:58:12,15:52:06,01/01/2024,01/01/2024,1,4603,16255,1,4,
2,6220978,14:58:12,15:52:06,01/01/2024,01/01/2024,1,4603,16255,1,0,
2,6220978,15:59:14,16:49:39,01/01/2024,01/01/2024,0,4603,16255,7,0,
2,6220978,15:59:14,16:49:39,01/01/2024,01/01/2024,0,4603,16255,1,4,
2,6220978,15:59:14,16:49:39,01/01/2024,01/01/2024,0,4603,16255,1,4,25.0
2,6220978,15:59:14,16:49:39,01/01/2024,01/01/2024,0,4603,16255,1,4,
2,6220978,17:00:51,17:53:59,01/01/2024,01/01/2024,1,4603,16255,1,0,
2,6220978,17:00:51,17:53:59,01/01/2024,01/01/2024,1,4603,16255,1,0,
2,6220978,17:00:51,17:53:59,01/01/2024,01/01/2024,1,4603,16255,4,16,
2,6220978,17:00:51,17:53:59,01/01/2024,01/01/2024,1,4603,16255,2,8,5.0
2,6220978,17:00:51,17:53:59,01/01/2024,01/01/2024,1,4603,16255,1,4,
2,6220978,17:00:51,17:53:59,01/01/2024,01/01/2024,1,4603,16255,1,0,
2,6220978,17:00:51,17:53:59,01/01/2024,01/01/2024,1,4603,16255,1,0,
2,6220978,17:59:14,18:52:44,01/01/2024,01/01/2024,0,4603,16255,3,12,
2,6220978,17:59:14,18:52:44,01/01/2024,01/01/2024,0,4603,16255,6,25,5.0
2,6220978,17:59:14,18:52:44,01/01/2024,01/01/2024,0,4603,16255,3,12,
2,6220978,17:59:14,18:52:44,01/01/2024,01/01/2024,0,4603,16255,1,0,
2,6220978,17:59:14,18:52:44,01/01/2024,01/01/2024,0,4603,16255,1,0,
2,6220978,17:59:14,18:52:44,01/01/2024,01/01/2024,0,4603,16255,4,0,
2,6220978,18:58:05,19:54:20,01/01/2024,01/01/2024,1,4603,16255,14,56,
2,6220978,18:58:05,19:54:20,01/01/2024,01/01/2024,1,4603,16255,2,0,
2,6220978,18:58:05,19:54:20,01/01/2024,01/01/2024,1,4603,16255,5,21,25.0
2,6220978,18:58:05,19:54:20,01/01/2024,01/01/2024,1,4603,16255,1,4,
2,6220978,19:58:23,20:42:41,01/01/2024,01/01/2024,0,4603,16255,3,12,
2,6220978,19:58:23,20:42:41,01/01/2024,01/01/2024,0,4603,16255,1,4,
2,6220978,20:57:36,21:43:51,01/01/2024,01/01/2024,1,4603,16255,4,16,
2,6220978,20:57:36,21:43:51,01/01/2024,01/01/2024,1,4603,16255,1,4,
2,6220383,05:02:20,05:35:23,01/01/2024,01/01/2024,0,2202,16257,3,12,75.0
2,6220383,05:02:20,05:35:23,01/01/2024,01/01/2024,0,2202,16257,9,36,
2,6220383,06:01:05,06:32:37,01/01/2024,01/01/2024,1,2202,16257,1,4,25.0
2,6220383,06:01:05,06:32:37,01/01/2024,01/01/2024,1,2202,16257,1,4,
2,6220383,06:01:05,06:32:37,01/01/2024,01/01/2024,1,2202,16257,1,0,
2,6220383,06:01:05,06:32:37,01/01/2024,01/01/2024,1,2202,16257,1,4,
2,6220383,06:40:11,07:14:19,01/01/2024,01/01/2024,0,2202,16257,2,0,
2,6220383,06:40:11,07:14:19,01/01/2024,01/01/2024,0,2202,16257,4,16,
2,6220383,07:20:22,07:57:36,01/01/2024,01/01/2024,1,2202,16257,1,0,
2,6220383,07:20:22,07:57:36,01/01/2024,01/01/2024,1,2202,16257,2,0,
2,6220383,07:20:22,07:57:36,01/01/2024,01/01/2024,1,2202,16257,5,20,
2,6220383,07:20:22,07:57:36,01/01/2024,01/01/2024,1,2202,16257,4,17,
2,6220383,07:20:22,07:57:36,01/01/2024,01/01/2024,1,2202,16257,2,0,
2,6220383,08:10:38,08:41:29,01/01/2024,01/01/2024,0,2202,16257,2,8,5.0
2,6220383,08:10:38,08:41:29,01/01/2024,01/01/2024,0,2202,16257,2,0,
2,6220383,08:10:38,08:41:29,01/01/2024,01/01/2024,0,2202,16257,3,12,
2,6220383,08:10:38,08:41:29,01/01/2024,01/01/2024,0,2202,16257,1,4,
2,6220383,08:10:38,08:41:29,01/01/2024,01/01/2024,0,2202,16257,1,0,
2,6220383,08:50:38,09:23:28,01/01/2024,01/01/2024,1,2202,16257,3,12,75.0
2,6220383,08:50:38,09:23:28,01/01/2024,01/01/2024,1,2202,16257,2,8,
2,6220383,08:50:38,09:23:28,01/01/2024,01/01/2024,1,2202,16257,1,0,
2,6220383,08:50:38,09:23:28,01/01/2024,01/01/2024,1,2202,16257,1,0,
2,6220383,09:40:52,10:10:53,01/01/2024,01/01/2024,0,2202,16257,1,0,
2,6220383,09:40:52,10:10:53,01/01/2024,01/01/2024,0,2202,16257,1,0,
2,6220383,09:40:52,10:10:53,01/01/2024,01/01/2024,0,2202,16257,2,8,
2,6220383,09:40:52,10:10:53,01/01/2024,01/01/2024,0,2202,16257,2,8,5.0
2,6220383,10:20:31,10:55:50,01/01/2024,01/01/2024,1,2202,16257,1,4,
2,6220383,10:20:31,10:55:50,01/01/2024,01/01/2024,1,2202,16257,3,0,
2,6220383,10:20:31,10:55:50,01/01/2024,01/01/2024,1,2202,16257,1,4,25.0
2,6220383,11:10:14,11:41:22,01/01/2024,01/01/2024,0,2202,16257,3,12,
2,6220383,11:10:14,11:41:22,01/01/2024,01/01/2024,0,2202,16257,4,17,
2,6220383,11:10:14,11:41:22,01/01/2024,01/01/2024,0,2202,16257,2,0,
2,6220383,11:10:14,11:41:22,01/01/2024,01/01/2024,0,2202,16257,1,0,
2,6220383,11:50:11,12:24:31,01/01/2024,01/01/2024,1,2202,16257,2,0,
2,6220383,11:50:11,12:24:31,01/01/2024,01/01/2024,1,2202,16257,1,0,
2,6220383,11:50:11,12:24:31,01/01/2024,01/01/2024,1,2202,16257,1,0,
2,6220383,11:50:11,12:24:31,01/01/2024,01/01/2024,1,2202,16257,1,0,
2,6220383,11:50:11,12:24:31,01/01/2024,01/01/2024,1,2202,16257,1,0,
2,6220383,11:50:11,12:24:31,01/01/2024,01/01/2024,1,2202,16257,1,4,25.0
2,6220383,12:40:23,13:10:21,01/01/2024,01/01/2024,0,2202,16257,2,8,5.0
2,6220383,12:40:23,13:10:21,01/01/2024,01/01/2024,0,2202,16257,4,16,
2,6220383,12:40:23,13:10:21,01/01/2024,01/01/2024,0,2202,16257,2,0,
2,6220383,12:40:23,13:10:21,01/01/2024,01/01/2024,0,2202,16257,1,0,
2,6220383,13:20:26,13:40:10,01/01/2024,01/01/2024,1,2202,16257,1,4,
2,6220383,13:20:26,13:40:10,01/01/2024,01/01/2024,1,2202,16257,1,0,
2,6220383,13:20:26,13:40:10,01/01/2024,01/01/2024,1,2202,16257,4,16,
2,6220383,13:20:26,13:40:10,01/01/2024,01/01/2024,1,2202,16257,1,0,
2,6221162,14:10:23,14:41:10,01/01/2024,01/01/2024,0,2202,16257,2,8,5.0
2,6221162,14:10:23,14:41:10,01/01/2024,01/01/2024,0,2202,16257,1,4,
2,6221162,14:50:05,15:27:27,01/01/2024,01/01/2024,1,2202,16257,2,0,
2,6221162,14:50:05,15:27:27,01/01/2024,01/01/2024,1,2202,16257,2,0,
2,6221162,14:50:05,15:27:27,01/01/2024,01/01/2024,1,2202,16257,1,4,
2,6221162,14:50:05,15:27:27,01/01/2024,01/01/2024,1,2202,16257,1,4,
2,6221162,14:50:05,15:27:27,01/01/2024,01/01/2024,1,2202,16257,9,38,25.0
2,6221162,14:50:05,15:27:27,01/01/2024,01/01/2024,1,2202,16257,2,0,
2,6221162,15:40:10,16:10:15,01/01/2024,01/01/2024,0,2202,16257,1,0,
2,6221162,15:40:10,16:10:15,01/01/2024,01/01/2024,0,2202,16257,2,8,
2,6221162,15:40:10,16:10:15,01/01/2024,01/01/2024,0,2202,16257,2,8,5.0
2,6221162,16:20:14,16:52:36,01/01/2024,01/01/2024,1,2202,16257,2,8,5.0
2,6221162,16:20:14,16:52:36,01/01/2024,01/01/2024,1,2202,16257,2,0,
2,6221162,16:20:14,16:52:36,01/01/2024,01/01/2024,1,2202,16257,2,8,
2,6221162,17:10:04,17:42:23,01/01/2024,01/01/2024,0,2202,16257,1,4,
2,6221162,17:10:04,17:42:23,01/01/2024,01/01/2024,0,2202,16257,2,0,
2,6221162,17:10:04,17:42:23,01/01/2024,01/01/2024,0,2202,16257,5,21,25.0
2,6221162,17:50:04,18:25:51,01/01/2024,01/01/2024,1,2202,16257,4,17,
2,6221162,17:50:04,18:25:51,01/01/2024,01/01/2024,1,2202,16257,2,8,
2,6221162,17:50:04,18:25:51,01/01/2024,01/01/2024,1,2202,16257,1,0,
2,6221162,17:50:04,18:25:51,01/01/2024,01/01/2024,1,2202,16257,2,8,
2,6221162,18:40:04,19:11:01,01/01/2024,01/01/2024,0,2202,16257,1,4,25.0
2,6221162,19:20:07,19:56:02,01/01/2024,01/01/2024,1,2202,16257,5,20,
2,6221162,19:20:07,19:56:02,01/01/2024,01/01/2024,1,2202,16257,1,0,
2,6221162,19:20:07,19:56:02,01/01/2024,01/01/2024,1,2202,16257,2,0,
2,6221162,19:20:07,19:56:02,01/01/2024,01/01/2024,1,2202,16257,1,4,25.0
2,6221162,19:20:07,19:56:02,01/01/2024,01/01/2024,1,2202,16257,1,4,
2,6221162,19:20:07,19:56:02,01/01/2024,01/01/2024,1,2202,16257,1,0,
2,6221162,20:10:04,20:40:40,01/01/2024,01/01/2024,0,2202,16257,2,0,
2,6221162,20:10:04,20:40:40,01/01/2024,01/01/2024,0,2202,16257,1,4,25.0
2,6221162,20:50:19,21:28:03,01/01/2024,01/01/2024,1,2202,16257,1,0,
2,6221162,20:50:19,21:28:03,01/01/2024,01/01/2024,1,2202,16257,2,8,
2,6221162,20:50:19,21:28:03,01/01/2024,01/01/2024,1,2202,16257,4,17,
2,6221162,20:50:19,21:28:03,01/01/2024,01/01/2024,1,2202,16257,4,16,
2,6221162,22:20:26,22:50:53,01/01/2024,01/01/2024,1,2202,16257,1,4,
2,6221162,22:20:26,22:50:53,01/01/2024,01/01/2024,1,2202,16257,1,4,25.0
2,6220595,04:51:00,05:55:56,01/01/2024,01/01/2024,0,4603,16258,3,12,
2,6220595,04:51:00,05:55:56,01/01/2024,01/01/2024,0,4603,16258,1,4,25.0
2,6220595,04:51:00,05:55:56,01/01/2024,01/01/2024,0,4603,16258,2,8,
2,6219197,05:10:06,05:54:00,01/01/2024,01/01/2024,1,4603,16258,4,17,
2,6219197,05:10:06,05:54:00,01/01/2024,01/01/2024,1,4603,16258,2,0,
2,6220595,05:58:17,06:57:31,01/01/2024,01/01/2024,1,4603,16258,1,4,
2,6220595,05:58:17,06:57:31,01/01/2024,01/01/2024,1,4603,16258,5,21,25.0
2,6220595,05:58:17,06:57:31,01/01/2024,01/01/2024,1,4603,16258,3,12,
2,6220595,05:58:17,06:57:31,01/01/2024,01/01/2024,1,4603,16258,3,0,
2,6220595,05:58:17,06:57:31,01/01/2024,01/01/2024,1,4603,16258,1,0,
2,6219197,06:00:03,06:20:35,01/01/2024,01/01/2024,0,4603,16258,11,46,75.0
2,6219197,06:00:03,06:20:35,01/01/2024,01/01/2024,0,4603,16258,1,4,
2,6219197,06:00:03,06:20:35,01/01/2024,01/01/2024,0,4603,16258,1,4,
2,6220595,06:58:05,07:58:11,01/01/2024,01/01/2024,0,4603,16258,2,0,
2,6220595,06:58:05,07:58:11,01/01/2024,01/01/2024,0,4603,16258,1,0,
2,6220595,06:58:05,07:58:11,01/01/2024,01/01/2024,0,4603,16258,7,28,
2,6220595,06:58:05,07:58:11,01/01/2024,01/01/2024,0,4603,16258,10,40,
2,6220595,06:58:05,07:58:11,01/01/2024,01/01/2024,0,4603,16258,6,25,5.0
2,6220595,07:59:09,08:57:01,01/01/2024,01/01/2024,1,4603,16258,3,12,
2,6220595,07:59:09,08:57:01,01/01/2024,01/01/2024,1,4603,16258,1,0,
2,6220595,07:59:09,08:57:01,01/01/2024,01/01/2024,1,4603,16258,2,8,
2,6220595,07:59:09,08:57:01,01/01/2024,01/01/2024,1,4603,16258,1,4,25.0
2,6220595,07:59:09,08:57:01,01/01/2024,01/01/2024,1,4603,16258,3,0,
2,6220595,08:59:05,09:57:20,01/01/2024,01/01/2024,0,4603,16258,4,17,
2,6220595,08:59:05,09:57:20,01/01/2024,01/01/2024,0,4603,16258,10,0,
2,6220595,08:59:05,09:57:20,01/01/2024,01/01/2024,0,4603,16258,1,0,
2,6220595,08:59:05,09:57:20,01/01/2024,01/01/2024,0,4603,16258,6,24,
2,6220595,08:59:05,09:57:20,01/01/2024,01/01/2024,0,4603,16258,1,4,
2,6220595,09:58:17,10:55:02,01/01/2024,01/01/2024,1,4603,16258,2,8,5.0
2,6220595,09:58:17,10:55:02,01/01/2024,01/01/2024,1,4603,16258,1,4,
2,6220595,09:58:17,10:55:02,01/01/2024,01/01/2024,1,4603,16258,5,0,
2,6220595,10:58:49,11:55:08,01/01/2024,01/01/2024,0,4603,16258,1,0,
2,6220595,10:58:49,11:55:08,01/01/2024,01/01/2024,0,4603,16258,4,0,
2,6220595,10:58:49,11:55:08,01/01/2024,01/01/2024,0,4603,16258,9,38,25.0
2,6220595,10:58:49,11:55:08,01/01/2024,01/01/2024,0,4603,16258,5,20,
2,6220595,11:58:09,12:58:47,01/01/2024,01/01/2024,1,4603,16258,5,20,
